cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.0061565,0.23985,0.23726,0.062023,0.083651
0.0065394,0.2327,0.23872,0.060735,0.083357
0.0069075,0.23966,0.23546,0.058745,0.085932
0.007035,0.23623,0.23436,0.059462,0.086623
0.0074784,0.23685,0.23856,0.05885,0.082322
0.0081451,0.23894,0.23825,0.058915,0.083816
0.0083812,0.23676,0.23635,0.058878,0.083285
0.0090943,0.23996,0.23588,0.057985,0.08741
0.0091802,0.2323,0.23771,0.059525,0.08311
0.0095972,0.23557,0.23786,0.057772,0.08398
0.0098259,0.23606,0.23662,0.059178,0.084468
0.010217,0.23717,0.23469,0.056064,0.081773
0.01052,0.23617,0.23444,0.059236,0.085317
0.011436,0.23774,0.23715,0.061403,0.083001
0.011668,0.23578,0.23663,0.059003,0.079916
0.012308,0.23657,0.23662,0.056807,0.084317
0.012915,0.2373,0.23653,0.05839,0.082801
0.01292,0.23524,0.23401,0.058226,0.081954
0.013862,0.23595,0.2332,0.058167,0.083912
0.013917,0.23495,0.23845,0.056352,0.084059
0.01473,0.23398,0.2362,0.057752,0.081823
0.015618,0.23505,0.23782,0.060004,0.083254
0.015688,0.24159,0.23611,0.057392,0.083224
0.016595,0.23628,0.23443,0.057088,0.08337
0.016763,0.23744,0.23507,0.059632,0.08603
0.017727,0.23688,0.23728,0.05819,0.082728
0.018523,0.23422,0.23631,0.064241,0.081867
0.018785,0.23769,0.23749,0.059618,0.084309
0.019705,0.23487,0.23562,0.0574,0.083291
0.02021,0.23374,0.23561,0.060172,0.084039
0.020433,0.23745,0.23559,0.06042,0.087123
0.020725,0.23823,0.23578,0.060643,0.081816
0.021498,0.24175,0.23574,0.059512,0.083438
0.022105,0.23709,0.23961,0.060693,0.088208
0.02246,0.23567,0.24014,0.059768,0.084848
0.023306,0.23684,0.23921,0.057696,0.085459
0.024066,0.23638,0.23681,0.060577,0.080826
0.024647,0.238,0.23476,0.060625,0.083724
0.024747,0.23531,0.23456,0.061285,0.084085
0.024949,0.23943,0.2359,0.060244,0.085113
0.024993,0.23591,0.2348,0.061557,0.086204
0.025344,0.23704,0.23583,0.060427,0.082702
0.026211,0.23578,0.23647,0.057622,0.0865
0.026679,0.23817,0.24116,0.0574,0.08358
0.02709,0.23834,0.23986,0.060057,0.082996
0.027545,0.23785,0.23571,0.058556,0.085923
0.028178,0.237,0.23633,0.057122,0.086057
0.028567,0.23878,0.2348,0.059216,0.085914
0.028948,0.23822,0.23914,0.061215,0.081736
0.029622,0.23628,0.23502,0.056883,0.084003
0.030212,0.23269,0.23594,0.055254,0.085421
0.031068,0.23396,0.23835,0.059695,0.086868
0.03125,0.23597,0.23603,0.064547,0.08811
0.032195,0.23836,0.23877,0.060846,0.08488
0.032718,0.23359,0.23695,0.05926,0.081048
0.033667,0.23536,0.23594,0.057926,0.083752
0.033817,0.23535,0.23753,0.059064,0.082291
0.033952,0.23761,0.23741,0.057855,0.082515
0.034669,0.2379,0.23512,0.057837,0.086814
0.034887,0.23912,0.23996,0.058834,0.085384
0.035095,0.23368,0.23596,0.060765,0.084408
0.035401,0.23946,0.23757,0.058257,0.085444
0.03559,0.2382,0.23598,0.057061,0.08235
0.036338,0.23397,0.23463,0.060012,0.082905
0.036726,0.23743,0.2349,0.057205,0.085655
0.036744,0.2354,0.23801,0.058142,0.083751
0.037254,0.23629,0.23267,0.058724,0.082661
0.03797,0.23458,0.23769,0.06164,0.084056
0.038609,0.23682,0.237,0.058333,0.083284
0.03936,0.23666,0.23659,0.058064,0.082622
0.039385,0.2381,0.23619,0.059135,0.082487
0.04028,0.23715,0.23017,0.058359,0.079667
0.041016,0.23481,0.23964,0.060304,0.081696
0.041133,0.23609,0.23601,0.057324,0.084738
0.041538,0.23525,0.23968,0.059276,0.081397
0.042383,0.23688,0.23823,0.059581,0.086955
0.042591,0.23738,0.23585,0.057351,0.083422
0.043206,0.23342,0.23518,0.060037,0.087673
0.043964,0.23819,0.2373,0.059821,0.083479
0.04432,0.23598,0.234,0.060031,0.081883
0.044525,0.23786,0.23792,0.058333,0.082301
0.04468,0.23568,0.2366,0.058669,0.082708
0.045552,0.24006,0.23596,0.060459,0.085404
0.045871,0.23603,0.23791,0.060098,0.084419
0.046461,0.24063,0.23935,0.059979,0.085757
0.046802,0.23576,0.23694,0.059492,0.086324
0.047392,0.23649,0.23493,0.058178,0.086634
0.047806,0.23253,0.23843,0.061096,0.085821
0.048316,0.23963,0.23982,0.061213,0.081527
0.048665,0.23248,0.23455,0.057761,0.084061
0.049535,0.23787,0.23528,0.061103,0.085323
0.049789,0.2369,0.23901,0.059005,0.084354
0.050213,0.23799,0.22945,0.059672,0.08329
0.050682,0.23555,0.23342,0.060879,0.08286
0.050737,0.23529,0.23377,0.06203,0.082398
0.051198,0.23359,0.23612,0.061443,0.083907
0.051567,0.23909,0.2366,0.058698,0.082287
0.052138,0.2391,0.23706,0.059047,0.082448
0.055119,0.23904,0.23701,0.060513,0.084456
0.063435,0.2395,0.23542,0.057634,0.083221
0.072633,0.23929,0.23467,0.060782,0.080716
0.073814,0.23096,0.23636,0.062304,0.084537
0.083132,0.23855,0.23878,0.058164,0.086283
0.088278,0.23562,0.2369,0.060521,0.08249
0.09369,0.23878,0.23431,0.057987,0.085547
0.097262,0.2383,0.23754,0.059705,0.082934
0.10623,0.23739,0.23523,0.059453,0.083574
0.10755,0.23808,0.22961,0.056677,0.083972
0.11597,0.23695,0.23684,0.060119,0.083206
0.11702,0.23579,0.23248,0.058627,0.08177
0.1197,0.23114,0.23528,0.058434,0.082784
0.12098,0.23742,0.23701,0.057117,0.0829
0.12268,0.23053,0.23425,0.057814,0.084477
0.13164,0.23563,0.23302,0.058696,0.083733
0.13268,0.24041,0.23746,0.060174,0.082967
0.13869,0.23354,0.23614,0.060195,0.082941
0.13981,0.232,0.2312,0.060026,0.081376
0.14744,0.24055,0.23819,0.058852,0.082792
0.15252,0.23578,0.2365,0.054971,0.08044
0.1601,0.23398,0.23624,0.060623,0.084965
0.16035,0.23941,0.24029,0.060245,0.084948
0.16966,0.2364,0.23899,0.058563,0.086837
0.17436,0.23729,0.23488,0.058582,0.081791
0.18047,0.23407,0.23849,0.059438,0.084563
0.18055,0.23786,0.23659,0.05949,0.083645
0.18826,0.23668,0.23902,0.058753,0.084474
0.19061,0.23887,0.236,0.060921,0.081916
0.19516,0.23935,0.24115,0.058337,0.083315
0.19721,0.23841,0.23416,0.060207,0.083473
0.20427,0.23194,0.23788,0.06012,0.081791
0.21301,0.23801,0.23658,0.058474,0.085413
0.21308,0.2391,0.23887,0.059837,0.082525
0.21721,0.23834,0.23439,0.057744,0.082788
0.22708,0.23578,0.24054,0.059571,0.082955
0.23131,0.23289,0.23681,0.062293,0.084002
0.23192,0.23808,0.23792,0.058504,0.087497
0.23264,0.23795,0.23721,0.059714,0.083586
0.23936,0.23644,0.23716,0.05957,0.083256
0.24684,0.23773,0.23651,0.060248,0.083562
0.25329,0.23794,0.23689,0.058609,0.083956
0.25719,0.23799,0.23585,0.059223,0.0866
0.26104,0.23908,0.23482,0.060992,0.083645
0.26147,0.23692,0.23593,0.057913,0.084708
0.26392,0.23782,0.23861,0.059403,0.083523
0.26618,0.23668,0.23898,0.057731,0.08019
0.2748,0.23798,0.23746,0.057431,0.082753
0.27525,0.23694,0.23624,0.060802,0.086642
0.28216,0.23706,0.2398,0.059964,0.084113
0.28472,0.23971,0.23706,0.06008,0.084268
0.28917,0.24087,0.23987,0.059474,0.087362
0.29173,0.23755,0.24065,0.06042,0.083012
0.29413,0.23585,0.23779,0.062216,0.083742
0.29543,0.2377,0.24116,0.05696,0.08374
0.30093,0.23409,0.23595,0.059657,0.084235
0.30838,0.23807,0.23878,0.058119,0.080988
0.31072,0.23426,0.23494,0.059518,0.08498
0.31485,0.23581,0.23908,0.060264,0.083107
0.31911,0.23366,0.23888,0.058789,0.081985
0.32083,0.24022,0.23425,0.058613,0.08429
0.3211,0.23657,0.23806,0.059389,0.080635
0.32765,0.23439,0.23654,0.058038,0.084978
0.33757,0.24035,0.23891,0.059919,0.083041
0.33876,0.24046,0.2358,0.058204,0.0851
0.34368,0.23794,0.23731,0.059416,0.087399
0.35178,0.23467,0.23348,0.059353,0.083912
0.35181,0.23713,0.23273,0.057437,0.085039
0.35575,0.23526,0.23897,0.059051,0.082996
0.36189,0.23485,0.23731,0.058344,0.08441
0.36926,0.23825,0.23355,0.059181,0.084102
0.3699,0.23628,0.23667,0.059343,0.08636
0.37263,0.23391,0.23489,0.059286,0.08369
0.37702,0.23569,0.23678,0.05768,0.083831
0.38651,0.23297,0.23677,0.057837,0.081701
0.38803,0.23633,0.23344,0.061109,0.084239
0.39615,0.23516,0.23787,0.059517,0.086213
0.40278,0.24068,0.23633,0.060556,0.082309
0.41007,0.23243,0.23586,0.056275,0.084932
0.41567,0.23477,0.23428,0.059347,0.081556
0.42095,0.23662,0.23441,0.059116,0.084133
0.42378,0.23699,0.23446,0.059421,0.086556
0.4337,0.2375,0.23569,0.057915,0.081897
0.4351,0.24065,0.22956,0.057435,0.082278
0.44158,0.23621,0.24161,0.060966,0.081583
0.44683,0.23974,0.23545,0.057298,0.084911
0.45281,0.23339,0.23838,0.058118,0.086405
0.4545,0.23797,0.23569,0.058537,0.086873
0.45513,0.23744,0.2407,0.058873,0.084665
0.4607,0.23867,0.24068,0.05682,0.086035
0.46738,0.23656,0.23191,0.059338,0.084814
0.46869,0.23494,0.23864,0.058563,0.08124
0.47468,0.23783,0.23547,0.057824,0.083256
0.47611,0.23454,0.23668,0.059437,0.083234
0.48518,0.23402,0.23805,0.05866,0.081136
0.49507,0.2371,0.23608,0.056352,0.084474
0.50259,0.23613,0.23696,0.056964,0.086502
0.50952,0.23951,0.23768,0.05951,0.08402
0.51828,0.22837,0.23597,0.05746,0.084038
