cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.00018868,0.23509,0.23945,0.68951,0.5969
0.00019328,0.2379,0.23616,0.63243,0.57068
0.00019368,0.23721,0.23441,0.64958,0.58087
0.00020126,0.23326,0.23849,0.6949,0.60697
0.00020999,0.23736,0.23754,0.63427,0.5799
0.00021781,0.23769,0.23542,0.63091,0.59919
0.00022103,0.23792,0.23626,0.64853,0.58809
0.00022917,0.2354,0.23519,0.63592,0.61459
0.00023201,0.23655,0.23819,0.6214,0.59222
0.00023792,0.23916,0.23039,0.62382,0.5996
0.00024729,0.23308,0.23507,0.6672,0.58307
0.00025227,0.23777,0.23224,0.62168,0.59096
0.00025779,0.23305,0.23438,0.6363,0.59767
0.00026464,0.23457,0.23819,0.65522,0.59777
0.00026831,0.24035,0.23071,0.70771,0.60552
0.00026934,0.23532,0.24023,0.62808,0.5795
0.00027727,0.2368,0.23767,0.62615,0.58551
0.00027937,0.2381,0.23725,0.69049,0.60821
0.00028686,0.24071,0.23636,0.62818,0.60901
0.00028917,0.23579,0.23345,0.62418,0.5856
0.00029495,0.23443,0.23625,0.63031,0.60346
0.000296,0.24095,0.23939,0.62848,0.58254
0.00029613,0.23499,0.23593,0.60986,0.58339
0.00030124,0.23496,0.23714,0.62414,0.58788
0.0003026,0.23712,0.23988,0.64042,0.58931
0.00031066,0.23675,0.24005,0.63404,0.58916
0.00031765,0.2314,0.23726,0.68979,0.59606
0.00032735,0.23319,0.23896,0.66929,0.60663
0.00033498,0.23801,0.23549,0.61773,0.59474
0.00034312,0.23543,0.23459,0.63285,0.58524
0.00034493,0.23684,0.23451,0.62229,0.58557
0.00035235,0.23737,0.23388,0.62496,0.5694
0.00035994,0.23377,0.23051,0.62503,0.60795
0.00036992,0.23897,0.23772,0.60741,0.59051
0.00037316,0.23977,0.23347,0.62742,0.59261
0.00037792,0.23961,0.2379,0.62268,0.60169
0.00038377,0.23718,0.23894,0.6175,0.59214
0.00039364,0.23684,0.23836,0.6276,0.60153
0.0003946,0.23712,0.23231,0.65914,0.59648
0.00040255,0.23877,0.23669,0.6177,0.59949
0.00040863,0.23525,0.23344,0.60525,0.5964
0.00041194,0.23486,0.23691,0.61955,0.59294
0.00041409,0.23791,0.23687,0.63054,0.59217
0.00041622,0.23907,0.23479,0.61788,0.58598
0.00041694,0.23635,0.23823,0.61163,0.59732
0.00042272,0.23312,0.23303,0.62064,0.60133
0.00043035,0.23836,0.23792,0.6362,0.59129
0.00043101,0.23439,0.23476,0.62181,0.59585
0.00043119,0.23531,0.2363,0.6188,0.58516
0.00043234,0.24011,0.23607,0.63583,0.5925
0.00043445,0.23963,0.23546,0.62308,0.58695
0.00043748,0.23777,0.23515,0.59057,0.59979
0.00044075,0.24036,0.23828,0.62926,0.59918
0.00044884,0.23508,0.23912,0.61801,0.59601
0.00045727,0.23566,0.23489,0.6105,0.59803
0.00046182,0.24011,0.23715,0.61896,0.59052
0.00046289,0.23722,0.24012,0.63018,0.58934
0.00046674,0.23465,0.23968,0.58753,0.59107
0.00047473,0.23738,0.23802,0.60332,0.59758
0.00047918,0.23,0.23823,0.61308,0.58353
0.00047942,0.23384,0.23525,0.60497,0.60347
0.00055317,0.23743,0.23851,0.61671,0.59655
0.00058324,0.23861,0.23498,0.62138,0.59203
0.00061865,0.2359,0.23798,0.58693,0.5909
0.00068325,0.24328,0.23405,0.61695,0.61097
0.0007258,0.23692,0.23558,0.59656,0.58357
0.00079298,0.23906,0.2391,0.59676,0.59019
0.0008385,0.2311,0.23896,0.60669,0.58703
0.00084494,0.23507,0.23766,0.61036,0.60738
0.00088265,0.23686,0.23502,0.5859,0.58628
0.0008991,0.23836,0.23835,0.5911,0.58273
0.00096379,0.23762,0.23673,0.60129,0.59664
0.00099932,0.23325,0.23666,0.5981,0.59742
0.0010964,0.23707,0.23196,0.60046,0.59661
0.0011046,0.23769,0.23512,0.59242,0.59667
0.001165,0.23395,0.23664,0.59358,0.59895
0.0011823,0.23303,0.23445,0.59643,0.5935
0.0012395,0.23377,0.2388,0.59953,0.6109
0.0012884,0.23782,0.23461,0.60634,0.58182
0.0013545,0.23607,0.23529,0.59176,0.59766
0.0014108,0.23683,0.23993,0.60159,0.60591
0.0014494,0.23748,0.23699,0.59875,0.58557
0.0014865,0.23524,0.23436,0.59981,0.58683
0.0015146,0.23405,0.23519,0.5969,0.59761
0.0015251,0.23403,0.23618,0.58612,0.58559
0.0015362,0.23617,0.23808,0.58345,0.59636
0.0015517,0.23541,0.2394,0.59096,0.5981
0.0015813,0.23706,0.23692,0.59418,0.58815
0.0016512,0.23842,0.23544,0.60143,0.59316
0.0017048,0.23853,0.22916,0.59114,0.59992
0.0017283,0.23838,0.23841,0.58822,0.59668
0.0017564,0.23462,0.23833,0.60082,0.59227
0.0018349,0.23684,0.2388,0.58862,0.59827
0.0018887,0.23733,0.23897,0.59552,0.58425
0.0018891,0.23334,0.2356,0.59022,0.59233
0.00197,0.24071,0.23222,0.59187,0.59689
0.0020409,0.23725,0.24166,0.59498,0.59329
0.0020648,0.23516,0.23466,0.59012,0.57839
0.0020998,0.23216,0.23533,0.59636,0.59397
0.0021267,0.23873,0.2354,0.59843,0.5894
0.0022038,0.23449,0.23869,0.59464,0.59712
0.0022275,0.23386,0.23738,0.59081,0.60176
0.00226,0.23537,0.23576,0.6038,0.59962
0.0022991,0.23859,0.23423,0.60496,0.58616
0.0023643,0.23465,0.24038,0.5974,0.58579
0.0024444,0.23336,0.23407,0.59043,0.59529
0.0024664,0.23492,0.23602,0.59978,0.59571
0.0024765,0.23598,0.23189,0.59451,0.5919
0.0025156,0.23602,0.23811,0.59235,0.59177
0.0025414,0.23921,0.22899,0.59944,0.58265
0.002595,0.23759,0.23134,0.59033,0.58792
0.0026639,0.23674,0.24164,0.5865,0.58988
0.0027366,0.23666,0.23502,0.58409,0.59084
0.002755,0.23833,0.2371,0.60117,0.59491
0.0028165,0.23769,0.23623,0.59542,0.60387
0.0028814,0.23689,0.23679,0.59883,0.59205
0.0029755,0.23558,0.23964,0.60035,0.59871
0.0030551,0.23521,0.23389,0.59767,0.59408
0.0031507,0.23273,0.23859,0.59522,0.59599
0.0032403,0.24195,0.23818,0.59536,0.59373
0.0033373,0.23984,0.23468,0.60375,0.59704
0.0033408,0.23643,0.23133,0.59922,0.59867
0.003395,0.23374,0.23851,0.59806,0.59407
0.0034599,0.23977,0.23587,0.60056,0.59963
0.0035044,0.23771,0.23804,0.5917,0.59624
0.0035358,0.23667,0.2411,0.59822,0.59994
0.0036175,0.231,0.2363,0.6013,0.5921
0.0037056,0.24184,0.23524,0.59855,0.58703
0.003755,0.23566,0.23848,0.58683,0.59807
0.003831,0.23726,0.23425,0.59172,0.58453
0.0038376,0.23819,0.23489,0.58765,0.59088
0.0038749,0.23356,0.23581,0.60245,0.60018
0.0039681,0.23655,0.24008,0.58944,0.58373
0.0039691,0.23532,0.23836,0.5989,0.58864
0.0040353,0.23342,0.23681,0.58319,0.6002
0.0040742,0.23558,0.23619,0.59008,0.59839
0.0041638,0.23602,0.23442,0.5916,0.60524
0.0042431,0.23966,0.23569,0.59536,0.58224
0.0042937,0.23296,0.2349,0.6007,0.59795
0.0043875,0.23894,0.23475,0.59821,0.59866
0.0044356,0.23611,0.23813,0.59862,0.59125
0.0044825,0.23711,0.23552,0.59427,0.59074
0.0045099,0.23574,0.23715,0.5917,0.59521
0.0045381,0.23365,0.23918,0.59688,0.59118
0.0046341,0.23533,0.23777,0.58835,0.58992
0.0046428,0.23643,0.23465,0.59848,0.58914
0.0046941,0.23828,0.23652,0.59426,0.5872
0.0047632,0.2362,0.23731,0.59186,0.59107
0.0048319,0.23552,0.23733,0.59536,0.60384
0.0049172,0.23649,0.23332,0.59852,0.59942
0.0049545,0.23686,0.23837,0.59203,0.59118
0.0050377,0.24065,0.23519,0.60165,0.58567
0.0050454,0.23708,0.23866,0.59653,0.59241
0.0051004,0.23931,0.23742,0.59794,0.59535
0.0051991,0.24123,0.23484,0.60318,0.5891
0.0052878,0.23681,0.23492,0.60087,0.59533
0.005309,0.23447,0.23391,0.60271,0.59056
0.0053103,0.23912,0.23303,0.59191,0.59408
0.0053652,0.23819,0.23705,0.58745,0.59688
0.0053713,0.23439,0.23927,0.58755,0.59482
0.0054565,0.23691,0.23721,0.59776,0.60315
0.0058437,0.23649,0.23498,0.59808,0.58352
0.0063887,0.23259,0.23411,0.5903,0.59955
0.0072052,0.23414,0.2394,0.59771,0.59469
0.0078029,0.2366,0.23737,0.59463,0.58366
0.0079577,0.23824,0.23652,0.58308,0.59522
0.0087202,0.23557,0.23582,0.59657,0.5807
0.0093373,0.23474,0.23777,0.59341,0.59136
0.010324,0.23403,0.23984,0.59292,0.58545
0.011095,0.23506,0.23392,0.59956,0.60616
0.011725,0.23574,0.23588,0.59399,0.59565
0.012241,0.23329,0.23647,0.59844,0.60348
0.012438,0.24105,0.23078,0.59578,0.59053
0.01249,0.23762,0.23936,0.59245,0.58867
0.013133,0.2338,0.23811,0.5893,0.59097
0.013175,0.23093,0.23519,0.59796,0.59278
0.013995,0.23867,0.23801,0.59,0.60493
0.014871,0.23892,0.23738,0.58207,0.58936
0.015749,0.23854,0.23512,0.59456,0.5925
0.015931,0.23572,0.23649,0.59311,0.59015
0.016762,0.23695,0.23675,0.59881,0.59462
0.017434,0.2358,0.23455,0.59641,0.59848
0.017825,0.23973,0.23275,0.59486,0.58768
0.018533,0.2359,0.23642,0.59771,0.60156
0.019509,0.23914,0.23351,0.59721,0.60387
0.0204,0.23333,0.23554,0.59668,0.59126
0.020641,0.23542,0.23913,0.5912,0.59232
0.020842,0.23616,0.2376,0.58835,0.60493
0.021265,0.23638,0.23768,0.59498,0.59307
0.021643,0.23929,0.23722,0.59725,0.60314
0.022613,0.24101,0.23934,0.59644,0.59137
0.023547,0.23511,0.23322,0.59558,0.59432
0.023589,0.23916,0.23738,0.59801,0.58871
0.023988,0.23594,0.23751,0.60236,0.58601
0.024828,0.23337,0.23787,0.59112,0.59153
0.025626,0.23796,0.23646,0.59724,0.58939
0.026178,0.24121,0.23743,0.59613,0.595
0.027108,0.23629,0.23707,0.59264,0.59231
0.027479,0.23405,0.24022,0.59602,0.58996
0.027685,0.23295,0.23733,0.59516,0.59101
0.027763,0.23652,0.23798,0.59295,0.6001
0.027854,0.23793,0.23806,0.59989,0.59767
0.02871,0.23995,0.23532,0.59172,0.60233
0.029546,0.23802,0.23434,0.59254,0.58944
0.030282,0.23941,0.23849,0.59888,0.59961
0.030439,0.23407,0.23669,0.59383,0.59113
0.03047,0.23962,0.23924,0.59994,0.59722
0.030849,0.23723,0.2416,0.59931,0.59825
0.031454,0.23462,0.23823,0.59794,0.59387
0.031837,0.23616,0.23839,0.60354,0.58983
0.032727,0.23685,0.23752,0.5935,0.59212
0.032792,0.23548,0.23413,0.59305,0.58867
0.033446,0.23803,0.23573,0.60281,0.59959
0.033659,0.23451,0.23285,0.60484,0.58717
0.034137,0.23268,0.23972,0.59331,0.5911
0.035128,0.23813,0.23649,0.59407,0.59939
0.035432,0.23822,0.23986,0.59661,0.59912
0.035493,0.23732,0.23717,0.59222,0.58599
0.035841,0.23603,0.23464,0.59938,0.6025
0.036623,0.23596,0.23221,0.59502,0.59947
0.037096,0.24007,0.23815,0.5969,0.59429
0.037996,0.23773,0.23982,0.59262,0.59846
0.038207,0.23454,0.23754,0.59324,0.59357
0.038895,0.23993,0.23757,0.59952,0.60299
0.038955,0.23608,0.23662,0.60103,0.59904
0.039035,0.2381,0.23767,0.59832,0.60027
0.039409,0.23917,0.23697,0.59383,0.58771
0.040226,0.23475,0.23176,0.60017,0.59918
0.040449,0.23912,0.23488,0.59857,0.5915
0.041445,0.24219,0.23722,0.59552,0.60618
0.04166,0.23485,0.23724,0.59995,0.59368
0.042127,0.23558,0.23689,0.59313,0.58745
0.042456,0.2363,0.23402,0.59865,0.60089
0.042871,0.24024,0.23897,0.59137,0.58778
0.043468,0.23421,0.23819,0.59178,0.58738
0.043814,0.2384,0.23437,0.59411,0.59231
0.044393,0.23881,0.23499,0.58967,0.59511
0.044421,0.2363,0.23342,0.59293,0.59078
0.0449,0.23439,0.23382,0.60078,0.59772
0.044957,0.23858,0.24133,0.59235,0.58624
0.045598,0.23711,0.23514,0.5974,0.60189
0.045693,0.23537,0.23761,0.59315,0.59963
0.045854,0.24063,0.237,0.59757,0.59668
0.046661,0.23712,0.23737,0.58994,0.59947
0.046747,0.23895,0.23544,0.58984,0.60326
0.04717,0.23297,0.23334,0.59535,0.58587
0.047525,0.23693,0.2385,0.59467,0.6015
0.048244,0.23278,0.23639,0.59233,0.60488
0.04848,0.23182,0.23197,0.58645,0.59489
0.048507,0.23727,0.23927,0.5953,0.58811
0.048647,0.23701,0.23613,0.59384,0.60306
0.049408,0.24016,0.23665,0.59149,0.59279
0.049936,0.233,0.23801,0.59572,0.59173
0.050182,0.23759,0.23809,0.59038,0.6043
0.051161,0.23328,0.23524,0.59802,0.59089
0.05148,0.23653,0.23972,0.59448,0.60586
0.051952,0.24114,0.23163,0.5924,0.59283
0.052655,0.23303,0.23622,0.59538,0.58861
0.053466,0.23757,0.23893,0.59297,0.59291
0.053954,0.23617,0.23748,0.59796,0.6001
0.054043,0.2368,0.24121,0.59747,0.59728
0.055907,0.23772,0.22997,0.58867,0.59318
0.061369,0.23448,0.2358,0.59634,0.5997
0.065633,0.23812,0.24087,0.59636,0.59143
0.074014,0.23786,0.23581,0.59762,0.58163
0.082762,0.23658,0.23516,0.59152,0.59017
0.088168,0.23983,0.23788,0.5894,0.59435
0.097114,0.23657,0.23614,0.59359,0.59766
0.10213,0.23358,0.23728,0.59928,0.59378
0.10324,0.23678,0.24047,0.59809,0.60019
0.10832,0.23772,0.23804,0.59339,0.58901
0.10902,0.23901,0.23629,0.59532,0.58925
0.11197,0.23169,0.2388,0.59346,0.59723
0.11696,0.23267,0.23291,0.59246,0.59199
0.12676,0.23643,0.23728,0.59454,0.60039
0.13533,0.23461,0.24157,0.59588,0.5907
0.13829,0.23465,0.23855,0.59757,0.59152
0.14013,0.23481,0.23561,0.59722,0.59549
0.14089,0.23248,0.2327,0.59007,0.59402
0.14876,0.23809,0.24088,0.59937,0.59847
0.15017,0.23661,0.23787,0.60371,0.59523
0.15603,0.24224,0.23466,0.59112,0.59847
0.16108,0.23439,0.23574,0.59523,0.60292
0.163,0.23852,0.23815,0.59239,0.59433
0.16376,0.23753,0.23617,0.59869,0.60205
0.16407,0.23623,0.2344,0.60331,0.58471
0.1677,0.23803,0.23705,0.59947,0.60373
0.16891,0.23678,0.23319,0.59538,0.59772
0.17096,0.23492,0.23709,0.59359,0.60102
0.17861,0.23741,0.24043,0.59157,0.58435
0.17942,0.2393,0.23595,0.59223,0.5893
0.18149,0.23538,0.23752,0.59426,0.59352
0.18401,0.23748,0.23801,0.59971,0.59038
0.18734,0.23387,0.23652,0.60192,0.59092
0.19557,0.23177,0.23746,0.60167,0.59307
0.19988,0.23424,0.23514,0.58683,0.59729
0.20597,0.23553,0.23849,0.59536,0.60107
0.21545,0.23361,0.23927,0.59873,0.5925
0.21948,0.23931,0.23989,0.59563,0.59949
0.22555,0.23168,0.23962,0.59658,0.59755
0.23369,0.2357,0.23665,0.59514,0.60294
0.24185,0.23493,0.23829,0.59362,0.58315
0.24414,0.23809,0.23966,0.59231,0.58813
0.24996,0.23945,0.23583,0.64027,0.60585
0.25369,0.23473,0.23422,0.59594,0.60122
0.25745,0.2387,0.23522,0.59294,0.58772
0.25963,0.23693,0.24023,0.59577,0.59747
0.26613,0.23313,0.235,0.59074,0.59449
0.27388,0.23496,0.23503,0.58812,0.59536
0.2834,0.23571,0.23668,0.59395,0.59966
0.29012,0.23449,0.23541,0.59737,0.59804
0.29754,0.23838,0.23403,0.58785,0.58805
0.30278,0.2359,0.23822,0.58958,0.59645
0.30474,0.2311,0.23119,0.59201,0.58744
0.30487,0.23758,0.23799,0.5871,0.59432
0.31139,0.23895,0.24068,0.5959,0.58749
0.3119,0.23665,0.23556,0.59978,0.59461
0.31288,0.2344,0.23733,0.59076,0.59436
0.32026,0.233,0.23881,0.59745,0.59727
0.3288,0.2406,0.23785,0.5961,0.60164
0.32957,0.23428,0.23621,0.59085,0.5882
0.33625,0.23471,0.23463,0.5992,0.59533
0.34391,0.23707,0.23527,0.60076,0.59783
0.3472,0.23426,0.23663,0.59739,0.59095
0.35539,0.23899,0.23733,0.60142,0.58983
0.35733,0.23564,0.23654,0.60236,0.5963
0.36398,0.23952,0.23544,0.59129,0.59675
0.37292,0.23556,0.23833,0.59912,0.59222
0.37614,0.23428,0.23412,0.59152,0.60034
0.38549,0.23756,0.23549,0.59505,0.59914
0.38623,0.23584,0.23313,0.59451,0.5928
0.38893,0.23688,0.23812,0.59758,0.59644
0.38959,0.23428,0.2356,0.59501,0.6034
0.39661,0.23379,0.23725,0.59826,0.58807
0.40238,0.23368,0.23655,0.59513,0.59942
0.40601,0.23799,0.2359,0.59591,0.58636
0.40974,0.23218,0.2369,0.5902,0.59475
0.41228,0.23697,0.23457,0.59143,0.59992
0.41891,0.23496,0.23872,0.59346,0.59587
0.42426,0.23791,0.23834,0.60105,0.6043
0.43346,0.23817,0.23535,0.59848,0.60251
0.43605,0.23312,0.23702,0.59823,0.6018
0.43609,0.23909,0.23693,0.59195,0.59864
0.43661,0.24099,0.23693,0.59436,0.59869
0.43823,0.23728,0.23841,0.59755,0.5964
0.4447,0.23803,0.23574,0.59892,0.59336
0.44538,0.23301,0.2344,0.59026,0.5827
0.44638,0.23931,0.23815,0.59288,0.59681
0.45136,0.23374,0.23547,0.59324,0.59563
0.45436,0.23544,0.23368,0.58806,0.59159
0.45959,0.23727,0.23019,0.59935,0.59649
0.46777,0.23461,0.23654,0.58995,0.59824
0.47328,0.23918,0.23631,0.59055,0.58381
0.47596,0.23835,0.23506,0.59226,0.59358
0.47969,0.23404,0.23633,0.59667,0.59064
0.48683,0.23733,0.23521,0.59672,0.58437
0.48919,0.23486,0.24235,0.59926,0.59761
0.49728,0.23743,0.23915,0.59794,0.59839
0.49747,0.23818,0.23879,0.59154,0.59627
0.50105,0.23518,0.23888,0.58934,0.60392
