cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.00030034,0.23806,0.24011,0.44172,0.40724
0.00030903,0.23682,0.23761,0.38076,0.40823
0.0003122,0.23311,0.23879,0.43284,0.42157
0.00032064,0.23851,0.23475,0.41463,0.41406
0.0003237,0.23492,0.23223,0.3915,0.41436
0.00033175,0.23936,0.23674,0.43244,0.41957
0.00034,0.23565,0.23479,0.41856,0.41405
0.00034678,0.2327,0.23903,0.4305,0.41983
0.00034839,0.23905,0.23137,0.42535,0.41632
0.00035211,0.23611,0.23246,0.39184,0.40927
0.00035785,0.23796,0.23393,0.42584,0.41123
0.0003607,0.23691,0.23712,0.43698,0.41788
0.00036231,0.23398,0.23643,0.41757,0.40603
0.00036401,0.23529,0.23351,0.44097,0.41828
0.00036884,0.23864,0.23802,0.40844,0.41112
0.0003758,0.23459,0.23835,0.45048,0.41088
0.00037825,0.23669,0.23737,0.39187,0.41068
0.00038069,0.23871,0.23861,0.42919,0.41773
0.00038975,0.23741,0.23842,0.45393,0.40489
0.00039485,0.23737,0.23933,0.43081,0.40666
0.00039946,0.23371,0.2423,0.44512,0.41266
0.00040037,0.23403,0.23921,0.41808,0.41228
0.00040298,0.2376,0.23732,0.43115,0.40687
0.00040956,0.23852,0.23629,0.3945,0.4168
0.00041214,0.23657,0.23421,0.42334,0.415
0.00041232,0.23805,0.24129,0.43767,0.41724
0.00041886,0.23504,0.2359,0.44247,0.4167
0.0004277,0.23594,0.23772,0.40653,0.41646
0.00043226,0.23868,0.24184,0.44011,0.41404
0.0004382,0.23413,0.23595,0.43452,0.41239
0.00043903,0.23997,0.23512,0.40988,0.40641
0.00044645,0.2342,0.23764,0.43197,0.4163
0.00045198,0.23663,0.23939,0.41414,0.40796
0.00045881,0.2415,0.23607,0.43983,0.40926
0.00045945,0.23758,0.23676,0.45377,0.40852
0.00046012,0.23515,0.23415,0.41469,0.41429
0.00046021,0.23149,0.23271,0.40236,0.41629
0.00046509,0.23962,0.23494,0.40779,0.41259
0.0004702,0.23799,0.24142,0.43261,0.4116
0.0004712,0.23588,0.23983,0.40477,0.41233
0.00047348,0.23336,0.23486,0.41049,0.41328
0.00048044,0.2372,0.23759,0.39917,0.41432
0.00048509,0.23574,0.23682,0.43768,0.40991
0.00049144,0.23757,0.23733,0.4094,0.41444
0.00049365,0.23847,0.23848,0.4096,0.41402
0.00049658,0.23717,0.23514,0.41914,0.41212
0.00050461,0.23398,0.23857,0.44886,0.41703
0.00051196,0.24161,0.23987,0.40274,0.41442
0.00059831,0.23584,0.2348,0.44995,0.41298
0.00065277,0.2388,0.23568,0.41354,0.41613
0.00068482,0.23428,0.23621,0.41145,0.4135
0.000772,0.23645,0.24035,0.42433,0.41021
0.00081546,0.23656,0.23643,0.42698,0.41581
0.00090819,0.23318,0.23691,0.42638,0.41695
0.00097237,0.23567,0.23784,0.42154,0.40859
0.00099996,0.23792,0.23287,0.42774,0.41429
0.0010248,0.23979,0.23617,0.42157,0.4152
0.0010721,0.23448,0.23745,0.41992,0.40499
0.0010831,0.22957,0.23898,0.42598,0.4145
0.0011078,0.23772,0.23539,0.43673,0.41755
0.0011167,0.23253,0.23458,0.43125,0.4127
0.001146,0.23554,0.24082,0.41772,0.41353
0.0011789,0.23642,0.23403,0.40394,0.40954
0.0011867,0.23417,0.23584,0.43815,0.40974
0.0012719,0.23706,0.23693,0.43056,0.41551
0.0013134,0.23605,0.23695,0.43264,0.4136
0.0013395,0.23364,0.23503,0.4311,0.41472
0.0013675,0.23607,0.23552,0.42038,0.41856
0.0014231,0.23884,0.233,0.41072,0.41271
0.0015207,0.23822,0.23293,0.41583,0.41234
0.0015638,0.23895,0.23957,0.41658,0.41496
0.0016265,0.23742,0.23563,0.44011,0.41737
0.0016426,0.23873,0.23551,0.41785,0.41633
0.0016939,0.23646,0.23322,0.42786,0.41439
0.0017369,0.23791,0.23474,0.42138,0.41332
0.0017624,0.23516,0.23921,0.42752,0.41016
0.0017702,0.23607,0.23781,0.42675,0.41853
0.0018388,0.23459,0.23688,0.42229,0.41342
0.0018773,0.23675,0.23613,0.42919,0.41611
0.0019441,0.2383,0.2334,0.43027,0.4152
0.0019522,0.23924,0.23059,0.43071,0.41469
0.0020448,0.23555,0.23378,0.43068,0.41955
0.0021033,0.23235,0.23478,0.43396,0.41213
0.0021218,0.23705,0.23945,0.4125,0.41911
0.0021809,0.23776,0.23676,0.42479,0.413
0.0022668,0.23677,0.24008,0.43047,0.41136
0.0022914,0.2381,0.23647,0.41444,0.41641
0.0023775,0.23401,0.23651,0.42614,0.4177
0.0024482,0.23798,0.23912,0.41534,0.40808
0.0025268,0.23837,0.23851,0.42139,0.40968
0.0025856,0.23501,0.2333,0.41973,0.41476
0.0026558,0.24073,0.23423,0.41671,0.41244
0.0026734,0.23671,0.23616,0.42915,0.41143
0.0027343,0.23692,0.23863,0.42107,0.41125
0.0027505,0.23687,0.23543,0.42992,0.41284
0.0027517,0.23724,0.2332,0.4242,0.41907
0.0028241,0.2379,0.23601,0.42641,0.4105
0.0028996,0.23592,0.23861,0.41793,0.41183
0.0029928,0.23273,0.23445,0.42637,0.41161
0.0029949,0.23647,0.23595,0.41968,0.40989
0.0030477,0.23433,0.23198,0.42432,0.41313
0.003125,0.2355,0.23701,0.42761,0.41572
0.0031597,0.23704,0.23978,0.42403,0.41491
0.0031929,0.23701,0.23532,0.41953,0.41267
0.0032437,0.23625,0.23627,0.41272,0.40998
0.0032955,0.23322,0.23178,0.41607,0.41822
0.0033222,0.23914,0.23774,0.41882,0.41814
0.0034055,0.23125,0.2385,0.42734,0.41758
0.0034095,0.23524,0.23289,0.43597,0.40984
0.0034188,0.23426,0.23829,0.42241,0.41786
0.0034552,0.23533,0.23874,0.41603,0.41544
0.0034958,0.23999,0.23481,0.42516,0.41288
0.0035387,0.23494,0.23665,0.42424,0.41596
0.0035586,0.23453,0.2359,0.42129,0.41781
0.003636,0.23552,0.233,0.42877,0.41816
0.0036843,0.23472,0.23679,0.43252,0.41473
0.0037729,0.23254,0.23877,0.42602,0.40913
0.0038543,0.2348,0.23576,0.419,0.415
0.0038765,0.2378,0.24055,0.41659,0.41529
0.0039727,0.23865,0.23817,0.423,0.41675
0.0040081,0.24054,0.23558,0.42927,0.41158
0.0040883,0.23771,0.23331,0.42694,0.41354
0.0041048,0.24033,0.23911,0.42281,0.41288
0.004138,0.24004,0.23671,0.4228,0.41532
0.0041816,0.23977,0.23877,0.42596,0.41719
0.0042705,0.23335,0.23303,0.41872,0.41126
0.0043242,0.23814,0.23551,0.43055,0.40654
0.0044157,0.2367,0.23868,0.42133,0.4148
0.0044225,0.23156,0.23618,0.42843,0.41713
0.0045084,0.2337,0.23689,0.41504,0.40979
0.0045689,0.23695,0.23658,0.41865,0.41267
0.0046674,0.23934,0.23189,0.41243,0.41363
0.0046724,0.23566,0.23934,0.42627,0.4078
0.0047394,0.23644,0.23697,0.4337,0.41315
0.0047874,0.2353,0.23585,0.42355,0.41731
0.0048707,0.23756,0.23695,0.42598,0.41534
0.0048763,0.23505,0.23886,0.4253,0.41828
0.0049657,0.23364,0.23038,0.41333,0.4191
0.0049867,0.2385,0.23791,0.42312,0.41503
0.0050226,0.2378,0.23858,0.4272,0.41665
0.0050232,0.2386,0.23627,0.42139,0.41863
0.0051058,0.23558,0.23745,0.42656,0.41563
0.0051076,0.23683,0.23442,0.4263,0.41966
0.0051491,0.24361,0.23338,0.42934,0.40645
0.0052281,0.23279,0.23571,0.41847,0.41613
0.0052881,0.23685,0.23227,0.42406,0.40671
0.0053743,0.23779,0.23823,0.42741,0.4112
0.0054376,0.23465,0.23694,0.42504,0.41873
0.0055535,0.23251,0.23587,0.41997,0.41471
0.0059192,0.24009,0.23681,0.42881,0.41183
0.0062618,0.23534,0.23263,0.42459,0.41643
0.0068397,0.24009,0.23681,0.4277,0.40935
0.0074149,0.23519,0.23578,0.42369,0.41085
0.0081292,0.23932,0.23784,0.4298,0.41664
0.0090699,0.23779,0.23928,0.42105,0.41031
0.0093054,0.23796,0.23773,0.42649,0.41252
0.0097377,0.23513,0.23862,0.41657,0.41001
0.010236,0.23554,0.23525,0.42729,0.41071
0.010975,0.23799,0.23807,0.42781,0.41295
0.011853,0.2412,0.23488,0.4258,0.41364
0.012468,0.23827,0.23545,0.42562,0.42147
0.013147,0.23224,0.23378,0.42427,0.41307
0.013936,0.23855,0.23534,0.43105,0.41691
0.014363,0.23802,0.23768,0.42239,0.41551
0.01524,0.2354,0.23466,0.42895,0.4199
0.016114,0.23842,0.23721,0.4187,0.4155
0.016488,0.23648,0.23446,0.42341,0.41246
0.016931,0.23705,0.23639,0.42364,0.41838
0.017391,0.23648,0.2395,0.42178,0.41163
0.017915,0.23748,0.23752,0.4178,0.40887
0.018362,0.237,0.23754,0.42703,0.4182
0.018867,0.23692,0.23398,0.42539,0.41007
0.019084,0.23369,0.23387,0.42888,0.41173
0.019887,0.23437,0.23563,0.43002,0.41585
0.020484,0.2358,0.23352,0.42246,0.4123
0.020602,0.23567,0.23527,0.42952,0.4097
0.021597,0.23914,0.2368,0.42602,0.42064
0.022272,0.23902,0.23537,0.42846,0.41541
0.022806,0.2385,0.23729,0.4181,0.41293
0.023394,0.2346,0.23197,0.42199,0.41982
0.023871,0.23663,0.23953,0.4278,0.41568
0.024597,0.23717,0.23674,0.42362,0.41391
0.025226,0.23651,0.23376,0.42155,0.41656
0.02542,0.23673,0.23288,0.42341,0.41411
0.025922,0.23855,0.23553,0.42859,0.4103
0.026077,0.2376,0.23977,0.42532,0.41322
0.026923,0.23681,0.23485,0.42835,0.40314
0.027053,0.23822,0.23685,0.42467,0.41393
0.027348,0.23352,0.23834,0.42673,0.41355
0.028236,0.23702,0.2382,0.41967,0.41494
0.028364,0.23813,0.23894,0.42531,0.41212
0.029062,0.23784,0.2397,0.42508,0.4131
0.029547,0.23856,0.23927,0.42258,0.41858
0.030511,0.23424,0.24157,0.4283,0.4123
0.031379,0.23857,0.23734,0.42141,0.41225
0.031755,0.23473,0.23683,0.42408,0.41578
0.032714,0.23689,0.2359,0.42625,0.4105
0.033394,0.23783,0.24005,0.42998,0.41554
0.034023,0.23477,0.23535,0.42186,0.41708
0.034901,0.23643,0.23826,0.42571,0.41008
0.035056,0.23431,0.23808,0.42132,0.4151
0.03528,0.23659,0.23828,0.42621,0.41011
0.035551,0.23689,0.23644,0.4254,0.41564
0.036061,0.23762,0.2341,0.42741,0.41803
0.036979,0.23766,0.2381,0.42473,0.41268
0.037234,0.23626,0.23682,0.42125,0.42143
0.037384,0.23348,0.23917,0.42884,0.41437
0.037417,0.23819,0.23957,0.42696,0.40984
0.038335,0.2384,0.23718,0.42236,0.41236
0.038336,0.23086,0.2352,0.42013,0.41457
0.039035,0.2383,0.23182,0.42389,0.40668
0.039888,0.23949,0.23831,0.42436,0.40707
0.040399,0.23318,0.23852,0.42558,0.41672
0.041023,0.23894,0.23768,0.42256,0.41226
0.0414,0.23602,0.23472,0.42671,0.41373
0.042157,0.23564,0.23478,0.42784,0.41397
0.042198,0.23465,0.23711,0.42803,0.40951
0.042418,0.23982,0.2345,0.43235,0.41847
0.042835,0.23767,0.2376,0.42613,0.41724
0.043353,0.23567,0.23614,0.42692,0.41695
0.043966,0.2324,0.2362,0.42833,0.41145
0.044087,0.2341,0.23465,0.42513,0.4119
0.044862,0.24082,0.23809,0.42115,0.42046
0.045793,0.23908,0.23781,0.42174,0.41386
0.046119,0.23676,0.23866,0.42792,0.41321
0.046533,0.23496,0.23961,0.42368,0.41331
0.047091,0.23655,0.23628,0.42098,0.41095
0.047272,0.2418,0.23617,0.42329,0.41832
0.048119,0.23373,0.23418,0.43051,0.41467
0.048978,0.23604,0.23712,0.42962,0.41523
0.049066,0.23906,0.23827,0.42557,0.41301
0.049936,0.23843,0.23838,0.42384,0.41298
0.050336,0.24195,0.23671,0.43144,0.41274
0.051172,0.23539,0.23432,0.42199,0.4123
0.051374,0.23543,0.23351,0.42405,0.41095
0.051675,0.23797,0.23894,0.42805,0.40652
0.052592,0.23674,0.23864,0.43003,0.41184
0.053477,0.23678,0.2324,0.4258,0.419
0.053877,0.23684,0.2381,0.41661,0.41693
0.054096,0.23474,0.23377,0.42212,0.41716
0.054602,0.23746,0.23401,0.41937,0.41722
0.0552,0.23713,0.2348,0.42156,0.4072
0.055837,0.23426,0.23518,0.42615,0.41615
0.056783,0.2412,0.23495,0.43152,0.41414
0.057021,0.2324,0.23616,0.42682,0.40789
0.057662,0.2357,0.23732,0.42721,0.41756
0.057999,0.23719,0.23816,0.42005,0.41354
0.058171,0.24007,0.23608,0.42152,0.41115
0.062638,0.24025,0.23514,0.43042,0.41808
0.065728,0.23518,0.23951,0.41852,0.41409
0.066548,0.24109,0.23357,0.42825,0.41266
0.070141,0.23762,0.2354,0.43003,0.41617
0.079346,0.23467,0.23404,0.42618,0.41379
0.085744,0.23316,0.23441,0.42204,0.41488
0.08647,0.24137,0.23747,0.42836,0.4173
0.096426,0.23556,0.24224,0.42599,0.41439
0.10243,0.23413,0.23342,0.41877,0.4089
0.10442,0.2369,0.23708,0.42914,0.41672
0.10981,0.23796,0.23312,0.42626,0.41407
0.11603,0.23409,0.23931,0.43277,0.41309
0.12585,0.23445,0.23615,0.41943,0.41388
0.12599,0.23011,0.23739,0.42943,0.40963
0.129,0.24168,0.24087,0.42095,0.41514
0.13363,0.23509,0.23819,0.42686,0.40922
0.14119,0.24079,0.23196,0.42608,0.4068
0.14189,0.23519,0.23495,0.42836,0.4105
0.14896,0.23571,0.23716,0.43203,0.41386
0.15887,0.23273,0.23653,0.42236,0.41161
0.16679,0.23507,0.23487,0.43234,0.4193
0.17143,0.23631,0.23941,0.42811,0.4182
0.18097,0.23972,0.23668,0.43299,0.41503
0.18108,0.23677,0.23578,0.41758,0.40684
0.19089,0.24069,0.2373,0.42049,0.41247
0.19683,0.23738,0.23944,0.42068,0.41431
0.19712,0.2348,0.24037,0.42545,0.41209
0.20564,0.23229,0.23546,0.4135,0.40892
0.21126,0.23866,0.23628,0.41879,0.41189
0.21845,0.2366,0.23682,0.42703,0.41942
0.22658,0.23811,0.23192,0.42474,0.41314
0.22966,0.23816,0.23632,0.42144,0.41268
0.23355,0.23716,0.23494,0.42853,0.41556
0.23418,0.23606,0.24059,0.42071,0.41633
0.23521,0.23549,0.23916,0.42945,0.41107
0.2438,0.23863,0.23851,0.42923,0.40898
0.25108,0.2299,0.23539,0.42904,0.40984
0.25179,0.2338,0.23557,0.41776,0.41889
0.25287,0.23756,0.23526,0.42409,0.41314
0.25646,0.23646,0.23583,0.42088,0.41012
0.26608,0.23504,0.23359,0.42952,0.41303
0.26685,0.23459,0.23564,0.42029,0.41074
0.2747,0.23592,0.23443,0.4242,0.41667
0.27801,0.23353,0.2324,0.42334,0.4131
0.27868,0.23548,0.23651,0.42568,0.40686
0.28679,0.23841,0.2409,0.42156,0.41111
0.2955,0.23886,0.23493,0.42502,0.412
0.29733,0.23567,0.24006,0.42365,0.42193
0.30663,0.23775,0.23804,0.41943,0.41328
0.30903,0.23566,0.23939,0.42375,0.41622
0.31503,0.23548,0.23513,0.41656,0.4115
0.32302,0.23918,0.2372,0.42723,0.41158
0.32902,0.23957,0.23781,0.42966,0.41315
0.33484,0.2366,0.23893,0.42409,0.41707
0.34441,0.24055,0.23304,0.42042,0.41326
0.35144,0.23369,0.23633,0.42351,0.42013
0.35796,0.23591,0.23774,0.4237,0.41014
0.36103,0.23373,0.23881,0.43028,0.41913
0.36546,0.23824,0.23773,0.41625,0.4217
0.36839,0.237,0.23662,0.42244,0.40804
0.37162,0.23435,0.23652,0.42252,0.40957
0.37734,0.23831,0.23757,0.43054,0.40955
0.37956,0.23363,0.23597,0.40994,0.40726
0.38787,0.23514,0.23384,0.42623,0.41662
0.39306,0.23778,0.23785,0.42016,0.41298
0.40093,0.23723,0.24074,0.42743,0.41378
0.41056,0.23485,0.23681,0.41827,0.42081
0.41835,0.23715,0.23717,0.42444,0.4117
0.42328,0.23709,0.23709,0.42758,0.41809
0.43101,0.23828,0.23446,0.41874,0.4151
0.4321,0.23872,0.23681,0.41969,0.41489
0.4361,0.23487,0.23896,0.42346,0.41518
0.44436,0.23239,0.23802,0.41284,0.41555
0.44942,0.23562,0.23544,0.42142,0.41458
0.45268,0.24206,0.2339,0.42557,0.41246
0.45791,0.23499,0.23524,0.42911,0.41753
0.46739,0.23809,0.23499,0.42221,0.41596
0.47341,0.23733,0.2356,0.42131,0.40953
0.47976,0.23022,0.23689,0.42528,0.40827
0.4864,0.23749,0.23499,0.42558,0.40952
0.48965,0.24193,0.24216,0.42932,0.41352
0.49254,0.23543,0.2365,0.42697,0.41476
0.50185,0.24041,0.23873,0.43591,0.41727
0.51075,0.23911,0.2367,0.43247,0.40603
0.51251,0.23746,0.2346,0.42443,0.41781
0.51765,0.23853,0.23909,0.42068,0.41193
0.52747,0.23678,0.23999,0.42633,0.42119
0.52942,0.2318,0.23593,0.43006,0.41649
0.53204,0.23732,0.23649,0.42447,0.41003
0.53358,0.23416,0.2376,0.43359,0.4146
0.53415,0.23469,0.2347,0.43208,0.41136
0.54015,0.23731,0.23892,0.42555,0.41088
0.54647,0.23707,0.23622,0.42321,0.40843
0.55236,0.23776,0.23707,0.42568,0.41391
0.55991,0.23731,0.23662,0.43193,0.41284
0.56567,0.23583,0.23165,0.42587,0.40959
0.56863,0.23611,0.23403,0.41637,0.41544
0.571,0.23503,0.23339,0.42892,0.41483
0.57261,0.24001,0.23687,0.41395,0.41674
