cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.0011483,0.23536,0.23318,0.22441,0.25891
0.0011753,0.23779,0.23643,0.22058,0.25413
0.0011999,0.23623,0.23483,0.22437,0.25438
0.0012554,0.23654,0.23785,0.22774,0.26638
0.001298,0.23788,0.23447,0.22748,0.25942
0.0013194,0.23608,0.23367,0.22616,0.25355
0.0013213,0.23277,0.23646,0.22394,0.25852
0.0013592,0.2359,0.2334,0.20932,0.25278
0.0014356,0.23786,0.23838,0.23431,0.26612
0.0014505,0.23446,0.23764,0.22754,0.25309
0.0014777,0.23781,0.23454,0.21835,0.26266
0.0015161,0.23815,0.23491,0.22319,0.25893
0.0016031,0.23399,0.23549,0.22258,0.25533
0.0016603,0.23573,0.23652,0.22724,0.25922
0.001739,0.23336,0.23616,0.23665,0.25358
0.001775,0.23797,0.23778,0.24186,0.24948
0.0018488,0.23969,0.2367,0.23797,0.26613
0.0018611,0.24071,0.23546,0.23401,0.25763
0.0018944,0.23738,0.23744,0.23334,0.25479
0.0019461,0.23595,0.23692,0.24017,0.25803
0.0019953,0.23645,0.23799,0.2405,0.25102
0.002015,0.23538,0.23858,0.23447,0.25282
0.0020553,0.23448,0.23844,0.23056,0.25084
0.0021119,0.23775,0.23759,0.22309,0.25704
0.002178,0.2364,0.23833,0.22903,0.25892
0.0022322,0.24085,0.2346,0.23616,0.26122
0.002287,0.2403,0.23984,0.23979,0.25737
0.002366,0.23175,0.23384,0.24216,0.25852
0.0024463,0.23816,0.23509,0.22597,0.25077
0.0024541,0.23514,0.23759,0.23627,0.25658
0.0024964,0.23993,0.23284,0.23794,0.25701
0.0025534,0.2336,0.23487,0.23844,0.24986
0.0025704,0.23765,0.23725,0.23234,0.2525
0.0026425,0.23548,0.23474,0.23432,0.26187
0.0027033,0.23663,0.23675,0.23239,0.25948
0.0027433,0.23682,0.23478,0.24403,0.26629
0.002749,0.23472,0.23687,0.23716,0.2585
0.0028014,0.23533,0.23631,0.23761,0.2555
0.0028491,0.23978,0.23403,0.23683,0.25973
0.0028614,0.23531,0.23651,0.23781,0.26329
0.0029108,0.23799,0.23419,0.23667,0.25566
0.0029718,0.23683,0.2334,0.23474,0.25869
0.0030672,0.23795,0.23553,0.23056,0.25515
0.0031038,0.23714,0.23663,0.23458,0.26161
0.0031393,0.23726,0.23985,0.24009,0.25294
0.003185,0.24036,0.2333,0.23098,0.25826
0.0032323,0.23261,0.23689,0.23768,0.262
0.0032356,0.23447,0.23931,0.23724,0.25946
0.0032586,0.23971,0.2366,0.22965,0.26012
0.0033577,0.23523,0.23608,0.23166,0.25728
0.00344,0.23392,0.23466,0.23235,0.25782
0.0035084,0.23127,0.23467,0.23029,0.25709
0.0035765,0.23678,0.23646,0.23483,0.26011
0.0036237,0.23633,0.23564,0.23397,0.2525
0.0036362,0.23985,0.2364,0.24086,0.26275
0.0036565,0.23497,0.23881,0.22444,0.26822
0.0037417,0.23821,0.23603,0.22756,0.26281
0.0037489,0.23717,0.23836,0.2449,0.26104
0.0038203,0.23336,0.2386,0.23857,0.2555
0.0038617,0.23895,0.23492,0.23415,0.26477
0.0039545,0.23949,0.23436,0.23506,0.25061
0.0040266,0.23393,0.23721,0.23169,0.25366
0.0040933,0.23544,0.23919,0.2418,0.25794
0.0041159,0.23522,0.23512,0.23794,0.25238
0.0042079,0.23412,0.23687,0.24062,0.25938
0.0042293,0.23954,0.23867,0.23577,0.26117
0.0042324,0.23557,0.23726,0.22949,0.25697
0.0043239,0.23383,0.23737,0.239,0.26512
0.0044124,0.23602,0.23935,0.23048,0.25726
0.0044524,0.23987,0.23374,0.2276,0.24996
0.0045464,0.23789,0.24015,0.23662,0.26211
0.0045842,0.2394,0.23676,0.2366,0.25886
0.0046059,0.23702,0.23969,0.23997,0.2567
0.0046326,0.23977,0.23656,0.22765,0.25341
0.0047114,0.23081,0.23616,0.23193,0.25454
0.0048055,0.23538,0.23623,0.23376,0.25551
0.0048288,0.23501,0.23755,0.23153,0.26106
0.0048616,0.23596,0.23543,0.22107,0.26287
0.0049124,0.2392,0.24003,0.23869,0.26074
0.0049784,0.23811,0.23643,0.22507,0.25875
0.0050671,0.23624,0.23294,0.23329,0.25926
0.0050935,0.23589,0.23889,0.2364,0.25677
0.0051896,0.23546,0.23576,0.22567,0.25844
0.0052802,0.23746,0.23509,0.2318,0.25416
0.0053563,0.23964,0.23537,0.23451,0.25469
0.0054497,0.2344,0.23496,0.23125,0.26153
0.0054795,0.23746,0.23544,0.23531,0.26466
0.0055023,0.23379,0.23754,0.24057,0.25933
0.0055353,0.23513,0.23669,0.23184,0.26055
0.0063079,0.23362,0.23514,0.24355,0.25917
0.0067125,0.2362,0.2382,0.22553,0.25909
0.0074297,0.2367,0.23779,0.22445,0.26665
0.0074513,0.237,0.23489,0.22368,0.26315
0.0082948,0.23495,0.23746,0.23129,0.25639
0.0090044,0.23694,0.235,0.24002,0.25716
0.0095268,0.2342,0.23579,0.23728,0.25391
0.010507,0.23494,0.23752,0.24004,0.26054
0.01055,0.2399,0.23906,0.24149,0.26246
0.010625,0.23496,0.23137,0.23605,0.26549
0.011519,0.23541,0.23574,0.23463,0.25443
0.012378,0.24,0.23698,0.2387,0.2673
0.013184,0.23458,0.24064,0.23467,0.26779
0.014049,0.23669,0.23298,0.2447,0.26086
0.014587,0.23761,0.24104,0.22792,0.26407
0.014804,0.23903,0.23832,0.23653,0.25031
0.015479,0.23084,0.23907,0.23048,0.26049
0.015937,0.23559,0.23193,0.2274,0.26135
0.016813,0.23928,0.23772,0.23925,0.25799
0.017738,0.24152,0.24181,0.2304,0.26228
0.017769,0.23931,0.2399,0.23064,0.25484
0.018099,0.23873,0.23482,0.23378,0.25718
0.018296,0.23731,0.2307,0.2284,0.25658
0.019243,0.23629,0.23638,0.23917,0.25659
0.019837,0.23783,0.23974,0.23245,0.25387
0.019905,0.23557,0.23594,0.23576,0.25775
0.020688,0.23556,0.23302,0.23289,0.25621
0.021453,0.23627,0.2358,0.22652,0.24769
0.021479,0.23462,0.23419,0.24464,0.256
0.021914,0.23512,0.23515,0.23956,0.25155
0.022414,0.23628,0.23182,0.23884,0.25811
0.022968,0.23332,0.23092,0.2292,0.26349
0.022987,0.23613,0.2382,0.23571,0.26367
0.023544,0.23279,0.23673,0.22934,0.26142
0.023799,0.2396,0.23443,0.23733,0.25563
0.024665,0.23821,0.23628,0.23204,0.26577
0.024908,0.24023,0.23918,0.23608,0.25708
0.025155,0.23265,0.23623,0.22491,0.2663
0.025649,0.23835,0.23339,0.24002,0.26067
0.026393,0.23683,0.23701,0.23356,0.26074
0.027198,0.23461,0.23314,0.23361,0.25304
0.027912,0.23409,0.23482,0.23718,0.25721
0.028144,0.2387,0.239,0.23233,0.25771
0.028245,0.23747,0.24112,0.22915,0.25522
0.028425,0.23685,0.23599,0.23466,0.26498
0.029408,0.23701,0.23968,0.24055,0.25731
0.029549,0.24059,0.23691,0.24283,0.25251
0.030259,0.23637,0.23176,0.23852,0.25677
0.031098,0.23133,0.23892,0.23343,0.2596
0.031114,0.23553,0.23893,0.24377,0.2549
0.031926,0.23581,0.23688,0.23621,0.25621
0.032205,0.23397,0.24006,0.24015,0.26879
0.032224,0.24128,0.23334,0.23218,0.25406
0.03239,0.2366,0.239,0.23703,0.26076
0.033103,0.23978,0.23327,0.22781,0.25317
0.03348,0.23676,0.23645,0.23845,0.25319
0.034003,0.23795,0.23791,0.23759,0.25412
0.034698,0.23507,0.23508,0.22201,0.25821
0.03526,0.23589,0.23655,0.24055,0.25939
0.035614,0.23806,0.23397,0.23377,0.25181
0.036055,0.23708,0.23674,0.22792,0.2612
0.036058,0.23902,0.23776,0.23547,0.25451
0.036255,0.23896,0.237,0.23582,0.25891
0.037089,0.23815,0.23107,0.24413,0.25763
0.037275,0.24021,0.23777,0.23705,0.25656
0.038132,0.24074,0.23789,0.22937,0.258
0.039016,0.23927,0.23797,0.22772,0.25371
0.039414,0.2361,0.23672,0.22784,0.26208
0.039452,0.23712,0.23623,0.23273,0.26406
0.040263,0.24065,0.23933,0.23062,0.25402
0.040869,0.23848,0.23877,0.23774,0.25665
0.041316,0.2379,0.23466,0.23537,0.25852
0.042272,0.23462,0.23649,0.23931,0.25628
0.042663,0.2379,0.23571,0.23339,0.26218
0.043202,0.23725,0.23959,0.23679,0.26234
0.043936,0.23726,0.23831,0.23438,0.25731
0.044368,0.2388,0.23283,0.23565,0.24971
0.045148,0.23963,0.23477,0.23137,0.26548
0.045485,0.23447,0.23799,0.24852,0.26243
0.045983,0.2341,0.23625,0.23977,0.26048
0.046404,0.23355,0.23466,0.22969,0.26074
0.046622,0.23613,0.23824,0.23098,0.25237
0.047014,0.23683,0.23759,0.2296,0.26357
0.047467,0.23775,0.23597,0.24635,0.25867
0.047577,0.23889,0.2381,0.22635,0.26489
0.048447,0.23248,0.23353,0.23133,0.25784
0.048453,0.23693,0.23558,0.23508,0.26093
0.04877,0.23725,0.23971,0.23508,0.25018
0.04967,0.23735,0.23718,0.2393,0.26232
0.050599,0.2354,0.23306,0.23732,0.25264
0.051317,0.23734,0.23516,0.23565,0.25089
0.05202,0.23881,0.2354,0.23644,0.25755
0.052344,0.24154,0.23795,0.23896,0.26128
0.052866,0.23469,0.23624,0.23625,0.26091
0.053444,0.23712,0.2353,0.23271,0.25254
0.053805,0.2398,0.23952,0.23527,0.25679
0.054681,0.23636,0.23657,0.23957,0.25629
0.055348,0.23828,0.23011,0.23006,0.25979
0.055955,0.23654,0.23435,0.23496,0.254
0.056909,0.23924,0.23475,0.2299,0.25897
0.062876,0.23862,0.23947,0.24013,0.26079
0.071375,0.23762,0.23792,0.23432,0.26313
0.078618,0.23557,0.23665,0.23626,0.25513
0.088557,0.23716,0.23749,0.23149,0.26264
0.089741,0.23662,0.23719,0.23297,0.2519
0.097938,0.23874,0.23597,0.23592,0.25912
0.10718,0.23711,0.23765,0.23072,0.26119
0.11185,0.23643,0.23669,0.22491,0.26258
0.11859,0.23894,0.23768,0.23969,0.25555
0.1279,0.23705,0.23426,0.23553,0.25729
0.13635,0.23728,0.23698,0.23784,0.24755
0.14538,0.23439,0.23794,0.22863,0.25896
0.15474,0.23279,0.23571,0.22595,0.25765
0.16174,0.23738,0.23636,0.23553,0.25656
0.16772,0.23555,0.24035,0.23351,0.25569
0.17748,0.23837,0.23706,0.23346,0.26073
0.18714,0.23919,0.23852,0.22332,0.26394
0.19523,0.23547,0.23855,0.2415,0.25083
0.20515,0.23589,0.23431,0.23643,0.25894
0.20621,0.2367,0.23671,0.24245,0.25777
0.21497,0.23223,0.23825,0.23304,0.25644
0.22473,0.23768,0.23847,0.23554,0.26073
0.23357,0.24015,0.23848,0.22941,0.2593
0.23647,0.24068,0.23789,0.23134,0.25859
0.24094,0.23831,0.234,0.23302,0.25634
0.24844,0.23392,0.23066,0.23297,0.25769
0.25126,0.23906,0.23785,0.24147,0.26053
0.25852,0.23653,0.23388,0.24366,0.24991
0.26036,0.2316,0.23996,0.23275,0.25642
0.26498,0.23763,0.23409,0.23343,0.25093
0.26567,0.23754,0.23393,0.24232,0.26444
0.27462,0.23872,0.24196,0.22984,0.26097
0.28445,0.23757,0.23856,0.23329,0.26298
0.28797,0.24064,0.23389,0.22497,0.26361
0.29275,0.23803,0.23556,0.2391,0.26267
0.30163,0.23712,0.23941,0.22954,0.26091
0.30498,0.23594,0.23436,0.23991,0.25183
0.30777,0.23794,0.23355,0.24122,0.25496
0.31312,0.23707,0.23669,0.22635,0.25345
0.31769,0.23566,0.23531,0.24336,0.26661
0.32536,0.23793,0.23722,0.23249,0.25397
0.33383,0.23657,0.23701,0.24321,0.25525
0.33974,0.23634,0.23627,0.24192,0.25892
0.34966,0.23605,0.23575,0.24149,0.25844
0.35344,0.23391,0.23355,0.23657,0.25414
0.35715,0.23826,0.23714,0.23541,0.25794
0.36591,0.23716,0.23525,0.24003,0.25751
0.37217,0.23618,0.24,0.23724,0.25909
0.37848,0.23434,0.23438,0.24042,0.26819
0.38115,0.23452,0.23446,0.23273,0.26134
0.3825,0.23609,0.23762,0.23566,0.25381
0.3869,0.23484,0.23691,0.23602,0.26348
0.39247,0.23541,0.23696,0.22881,0.26109
0.39663,0.23695,0.23609,0.24249,0.26037
0.40107,0.23686,0.23336,0.23629,0.26796
0.4028,0.23182,0.23334,0.23432,0.26198
0.40514,0.23641,0.23413,0.23195,0.26287
0.4106,0.23687,0.23486,0.23582,0.25955
0.42016,0.23629,0.23572,0.22899,0.25203
0.42963,0.23696,0.23928,0.23603,0.2587
0.43253,0.23657,0.23805,0.22572,0.25642
0.4391,0.23288,0.23662,0.22602,0.26405
0.44601,0.23773,0.23118,0.23672,0.25803
0.44673,0.23533,0.23772,0.2409,0.26507
0.45399,0.23496,0.23468,0.23611,0.25122
0.45422,0.2359,0.24231,0.22732,0.26059
0.46232,0.23304,0.23601,0.23609,0.25948
0.46542,0.23689,0.23648,0.23175,0.25907
0.46851,0.23361,0.23609,0.2369,0.2636
0.47347,0.23728,0.23594,0.24442,0.26281
0.47427,0.23829,0.23825,0.24728,0.25944
0.47926,0.23475,0.2342,0.22799,0.25987
0.48831,0.23384,0.23401,0.23264,0.2562
0.49205,0.23998,0.237,0.23468,0.25983
0.49811,0.23265,0.23587,0.22754,0.27015
0.50483,0.23968,0.2356,0.23619,0.26285
0.50788,0.23717,0.23535,0.23593,0.25526
0.51348,0.23701,0.23555,0.23954,0.25912
0.51431,0.23203,0.23352,0.23765,0.25951
0.51488,0.23771,0.23633,0.23565,0.26206
0.52448,0.23918,0.23485,0.23904,0.25676
0.5292,0.23832,0.23667,0.22509,0.26001
0.53891,0.23564,0.23822,0.23421,0.25658
0.53924,0.2372,0.23454,0.23479,0.26127
0.54458,0.23044,0.23365,0.23003,0.25704
0.55145,0.23782,0.2355,0.22676,0.26597
0.55452,0.23543,0.23653,0.23983,0.26489
0.5595,0.23522,0.23671,0.23218,0.25264
0.55969,0.23732,0.23239,0.23573,0.26188
0.56293,0.23633,0.23745,0.22942,0.25463
0.56709,0.23621,0.23759,0.22743,0.25364
0.57318,0.23739,0.2369,0.23094,0.25533
0.57458,0.23583,0.24003,0.22447,0.25382
0.58118,0.23335,0.23882,0.24318,0.26077
0.58515,0.23946,0.23544,0.23543,0.25964
0.58688,0.23576,0.23049,0.23697,0.25243
0.59615,0.23476,0.23519,0.24599,0.25755
0.59772,0.23587,0.23501,0.22743,0.26395
0.60123,0.23941,0.23678,0.23541,0.24761
