cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.0033238,0.19688,0.19869,0.14154,0.1726
0.0033299,0.20177,0.19812,0.13333,0.17463
0.0033936,0.19426,0.19697,0.1328,0.17609
0.0034177,0.2019,0.19757,0.13341,0.16989
0.0034552,0.19886,0.1958,0.144,0.17659
0.0035377,0.19695,0.2004,0.13702,0.17657
0.0035427,0.20082,0.19407,0.14306,0.16454
0.0036261,0.20064,0.19712,0.13555,0.16699
0.0037093,0.19936,0.20025,0.13595,0.17875
0.0037444,0.19582,0.19823,0.14167,0.16855
0.0037603,0.19954,0.19507,0.1438,0.16652
0.0037928,0.19808,0.19729,0.14042,0.17653
0.0038271,0.20091,0.19682,0.14005,0.17299
0.0039063,0.19821,0.19505,0.14211,0.16865
0.003914,0.19912,0.19758,0.14199,0.17012
0.0039591,0.19897,0.20278,0.14321,0.17149
0.0039699,0.19993,0.19552,0.14378,0.16906
0.0040356,0.19783,0.19694,0.14151,0.1707
0.0040807,0.19857,0.19718,0.14351,0.17093
0.004095,0.19786,0.19485,0.13877,0.16635
0.0041585,0.19867,0.20027,0.13791,0.17206
0.0042452,0.19423,0.20062,0.13512,0.176
0.0042708,0.19536,0.19675,0.13784,0.174
0.0043318,0.19885,0.2011,0.13597,0.17416
0.0044136,0.20144,0.19671,0.1471,0.17233
0.0044505,0.19549,0.19864,0.14186,0.17211
0.0044736,0.19838,0.19523,0.14413,0.17337
0.0044759,0.19501,0.19701,0.13646,0.17003
0.0045669,0.1974,0.19753,0.14086,0.16253
0.0046342,0.2007,0.19819,0.14214,0.16982
0.0046636,0.19874,0.19657,0.1377,0.17058
0.0047485,0.19886,0.19603,0.1446,0.17117
0.0048339,0.197,0.19726,0.13648,0.16879
0.00489,0.1974,0.20085,0.14286,0.16749
0.0049192,0.19553,0.1993,0.13906,0.16571
0.0049943,0.19851,0.19897,0.14175,0.16971
0.0050506,0.20025,0.19778,0.14116,0.17418
0.0051094,0.19969,0.19835,0.14213,0.17264
0.0051386,0.19671,0.19805,0.14069,0.17391
0.0052381,0.19658,0.19256,0.13643,0.16942
0.0052984,0.19831,0.19749,0.13832,0.16544
0.0053871,0.20056,0.1977,0.13793,0.17158
0.005479,0.19833,0.19631,0.13747,0.17423
0.0055521,0.19717,0.19837,0.14191,0.17464
0.0055698,0.20001,0.19898,0.13494,0.17004
0.0056547,0.19724,0.19749,0.13988,0.17007
0.0057073,0.19929,0.19771,0.13791,0.17178
0.0057409,0.19583,0.19643,0.13667,0.16994
0.0058236,0.19901,0.1978,0.13081,0.17508
0.0060701,0.19506,0.20207,0.14292,0.16903
0.0064096,0.19626,0.1969,0.14581,0.17783
0.0064288,0.19449,0.19569,0.14409,0.17211
0.0070194,0.19793,0.1974,0.14544,0.17493
0.0071562,0.20039,0.19666,0.13994,0.16956
0.0075299,0.19603,0.19478,0.13814,0.16351
0.008052,0.19528,0.19878,0.13239,0.17186
0.0088092,0.20289,0.20072,0.14612,0.16638
0.0089081,0.19677,0.19973,0.14065,0.1704
0.0095538,0.19438,0.19509,0.13469,0.17188
0.0098942,0.20288,0.19557,0.13507,0.16409
0.010663,0.19697,0.19991,0.13799,0.16429
0.011145,0.1957,0.19891,0.14364,0.17445
0.011247,0.19485,0.195,0.13731,0.17352
0.011792,0.19392,0.19686,0.14788,0.17167
0.012311,0.19485,0.19722,0.14483,0.16979
0.01302,0.19131,0.19525,0.1412,0.17099
0.013592,0.1945,0.20264,0.13338,0.17473
0.0136,0.20036,0.19793,0.14273,0.16753
0.014451,0.196,0.19511,0.14041,0.17042
0.015329,0.19819,0.19361,0.13189,0.17377
0.015773,0.19972,0.19983,0.13857,0.16829
0.016465,0.19587,0.19569,0.13724,0.16695
0.017177,0.19423,0.20074,0.14047,0.16889
0.01731,0.19611,0.19714,0.14264,0.16168
0.018107,0.19558,0.1958,0.14022,0.16897
0.019057,0.19886,0.19648,0.14251,0.16706
0.019631,0.19952,0.20244,0.14008,0.16848
0.020595,0.19867,0.19296,0.14089,0.1682
0.020849,0.19907,0.19651,0.14355,0.17235
0.020855,0.19581,0.19979,0.1393,0.16989
0.021397,0.19595,0.19792,0.14119,0.1725
0.022395,0.1959,0.19616,0.14304,0.17402
0.022505,0.19448,0.19773,0.13519,0.17277
0.023119,0.19366,0.19411,0.13956,0.17185
0.023785,0.19889,0.20327,0.14366,0.16724
0.024321,0.1978,0.19301,0.13934,0.17405
0.024732,0.19532,0.19456,0.13997,0.16736
0.025465,0.19915,0.19783,0.13732,0.16896
0.026217,0.19473,0.19753,0.14153,0.17531
0.026346,0.20096,0.20003,0.13961,0.17118
0.026531,0.20242,0.19636,0.14077,0.17265
0.027077,0.20042,0.19625,0.14164,0.16542
0.027197,0.20174,0.19961,0.14208,0.17229
0.027861,0.19682,0.19971,0.13977,0.16661
0.028363,0.1981,0.19639,0.14524,0.17061
0.029362,0.19565,0.19676,0.14449,0.17453
0.029448,0.19976,0.20064,0.14395,0.17015
0.029965,0.19685,0.19666,0.13564,0.1707
0.030749,0.19803,0.2006,0.13597,0.17384
0.031444,0.19826,0.19269,0.14418,0.17266
0.032205,0.19377,0.19719,0.13844,0.1716
0.033045,0.20185,0.19967,0.13889,0.1707
0.033224,0.19761,0.19578,0.14095,0.16747
0.033485,0.19434,0.20075,0.15015,0.16788
0.034,0.19674,0.19797,0.14761,0.17046
0.034517,0.19909,0.19644,0.14145,0.16567
0.035246,0.19847,0.1962,0.14221,0.17555
0.035955,0.20135,0.19848,0.14015,0.16514
0.036535,0.1939,0.19641,0.14013,0.17174
0.037479,0.19517,0.19321,0.14216,0.17009
0.037937,0.19384,0.19603,0.14042,0.17198
0.038724,0.1996,0.19555,0.13575,0.16786
0.039448,0.19645,0.19768,0.14735,0.17695
0.040203,0.19685,0.19599,0.13422,0.16948
0.0407,0.19595,0.19738,0.14342,0.17042
0.041398,0.19751,0.19969,0.14052,0.17313
0.042137,0.19983,0.19585,0.13845,0.16589
0.043075,0.19406,0.19757,0.13861,0.17115
0.043155,0.19587,0.19348,0.15081,0.17374
0.044147,0.19826,0.19748,0.1407,0.17142
0.044683,0.19259,0.20165,0.13901,0.17166
0.045481,0.19873,0.19626,0.14152,0.17111
0.046019,0.19407,0.20084,0.1405,0.16727
0.046095,0.20009,0.19607,0.13748,0.16919
0.046693,0.19418,0.20054,0.14461,0.16832
0.047094,0.19951,0.20091,0.13527,0.16741
0.047647,0.19403,0.19942,0.13833,0.16543
0.047894,0.19959,0.19889,0.14002,0.16869
0.048304,0.19614,0.1979,0.13933,0.16822
0.049194,0.19636,0.1967,0.13912,0.16804
0.0494,0.19692,0.19713,0.14485,0.16782
0.049514,0.19462,0.19872,0.14109,0.16081
0.050438,0.1993,0.1989,0.14346,0.16716
0.050549,0.19295,0.19742,0.14281,0.17856
0.050999,0.19603,0.19968,0.15032,0.17279
0.051061,0.20318,0.19705,0.13513,0.17084
0.051583,0.19801,0.19827,0.13707,0.17155
0.051877,0.19777,0.19562,0.13929,0.16663
0.052745,0.20165,0.19333,0.14324,0.176
0.052811,0.19846,0.19741,0.1428,0.16777
0.052824,0.19575,0.19943,0.14167,0.1688
0.053055,0.19356,0.19394,0.14237,0.16921
0.053643,0.19774,0.19969,0.13617,0.17093
0.054125,0.19509,0.20071,0.13684,0.17437
0.054711,0.19849,0.20059,0.13997,0.17175
0.055026,0.19572,0.20016,0.14299,0.17572
0.055708,0.19997,0.19532,0.14408,0.17088
0.056157,0.2007,0.19983,0.13937,0.16698
0.058322,0.19979,0.19884,0.13735,0.16856
0.066376,0.1951,0.20065,0.14132,0.17069
0.074836,0.19508,0.19669,0.14136,0.17093
0.079851,0.19578,0.19846,0.14549,0.1699
0.084794,0.19751,0.19818,0.1378,0.17573
0.084901,0.1931,0.19484,0.13618,0.1699
0.086706,0.19639,0.19784,0.13936,0.17109
0.091606,0.19819,0.1949,0.13947,0.17354
0.094015,0.20114,0.19505,0.13948,0.16857
0.09843,0.19569,0.19551,0.14279,0.16747
0.10711,0.19606,0.20169,0.14595,0.17423
0.10931,0.19831,0.19535,0.13639,0.17348
0.11258,0.19548,0.19511,0.14212,0.16871
0.11669,0.19674,0.20108,0.14169,0.17075
0.12012,0.196,0.19835,0.1436,0.17284
0.12675,0.1977,0.197,0.14147,0.17216
0.13634,0.19631,0.20273,0.14046,0.16759
0.14305,0.19624,0.19891,0.14718,0.16978
0.14769,0.1973,0.19995,0.13864,0.16155
0.15569,0.19851,0.19894,0.13233,0.17166
0.16505,0.19881,0.19843,0.14234,0.17133
0.16809,0.19619,0.19705,0.14469,0.17378
0.17513,0.19722,0.19329,0.13944,0.17492
0.17864,0.19576,0.20028,0.13696,0.17024
0.17905,0.19385,0.19974,0.13704,0.1723
0.18666,0.19996,0.19659,0.14311,0.17825
0.19175,0.19554,0.1942,0.14148,0.17107
0.2011,0.19962,0.19642,0.14219,0.17275
0.20558,0.19919,0.19785,0.14175,0.17265
0.21433,0.19835,0.19794,0.16189,0.17172
0.21444,0.19893,0.19934,0.14665,0.17086
0.22268,0.20371,0.19778,0.14161,0.17019
0.23038,0.19602,0.19711,0.13953,0.17031
0.2396,0.20004,0.19046,0.13811,0.16942
0.24937,0.19356,0.19699,0.13762,0.1717
0.24942,0.19851,0.19817,0.14447,0.16205
0.25655,0.19976,0.1982,0.13941,0.16832
0.26621,0.19523,0.1996,0.13485,0.17132
0.27597,0.1929,0.19792,0.14183,0.17526
0.28596,0.19968,0.19439,0.14191,0.17101
0.29241,0.19788,0.19791,0.13625,0.16958
0.29354,0.20046,0.19606,0.14626,0.16882
0.29603,0.19987,0.19943,0.14088,0.1739
0.30411,0.19727,0.19694,0.14127,0.17011
0.30482,0.19597,0.19863,0.14253,0.17228
0.31145,0.19606,0.19853,0.1387,0.17935
0.31436,0.20104,0.19888,0.14485,0.17569
0.31841,0.19694,0.20146,0.13427,0.17455
0.31958,0.20128,0.19704,0.14129,0.1615
0.32361,0.20107,0.20095,0.14242,0.1681
0.33095,0.19875,0.19789,0.13744,0.17181
0.33786,0.19786,0.19545,0.13792,0.17142
0.34178,0.19607,0.20107,0.13922,0.17111
0.34283,0.1979,0.194,0.14066,0.17528
0.34416,0.19424,0.19847,0.14741,0.16434
0.35156,0.19567,0.19732,0.14067,0.16843
0.35853,0.1982,0.19886,0.13658,0.16657
0.35872,0.19902,0.19621,0.14378,0.17056
0.3605,0.19902,0.19581,0.13618,0.16873
0.36066,0.19818,0.19545,0.14026,0.16865
0.36109,0.19639,0.19932,0.14375,0.16974
0.36901,0.19621,0.20121,0.1376,0.16386
0.37717,0.19373,0.19813,0.13647,0.16996
0.37999,0.19681,0.19989,0.13488,0.17321
0.38664,0.19311,0.19937,0.1413,0.16667
0.39238,0.20138,0.1992,0.13985,0.16843
0.39866,0.19778,0.1981,0.13857,0.17517
0.40625,0.19351,0.19787,0.13913,0.1686
0.40677,0.19443,0.19532,0.13598,0.17286
0.41654,0.19989,0.19507,0.13952,0.17097
0.42117,0.19779,0.19451,0.14072,0.17659
0.42328,0.19585,0.1991,0.13635,0.16587
0.42764,0.19863,0.19867,0.13654,0.16746
0.43323,0.19895,0.19857,0.1408,0.17311
0.43605,0.19998,0.19299,0.14499,0.16817
0.43893,0.19231,0.19649,0.14271,0.17448
0.44737,0.19418,0.19561,0.13587,0.16776
0.45511,0.19721,0.19935,0.1415,0.17201
0.45789,0.19471,0.19191,0.13363,0.16803
0.46401,0.20262,0.19896,0.14243,0.17157
0.46589,0.20056,0.19674,0.13795,0.17033
0.4713,0.19763,0.20204,0.13912,0.17666
0.47737,0.20012,0.20465,0.13529,0.16773
0.48157,0.20067,0.19747,0.14025,0.16924
0.49101,0.19874,0.19393,0.14096,0.17218
0.49446,0.19646,0.19846,0.13829,0.16431
0.49594,0.19629,0.19514,0.13844,0.16909
0.50352,0.19539,0.20172,0.13678,0.16366
0.50923,0.19885,0.19535,0.14779,0.16606
0.51159,0.19782,0.19242,0.13719,0.17429
0.5171,0.19722,0.19807,0.14382,0.16838
0.51807,0.20042,0.20121,0.14044,0.16678
0.52188,0.19699,0.19779,0.13341,0.17225
0.52484,0.19728,0.19157,0.1441,0.17897
0.53173,0.19954,0.19871,0.14307,0.16914
0.53493,0.19936,0.20063,0.13857,0.17087
0.53941,0.19622,0.19731,0.14438,0.1724
0.54436,0.19967,0.19976,0.14494,0.16849
0.55401,0.1935,0.19963,0.13738,0.17737
