cfo,7 snr=0,13 snr=0,7 snr=100,13 snr=100
0.0054367,0.19381,0.19979,0.086624,0.10787
0.0061357,0.19829,0.19974,0.081823,0.10832
0.0062866,0.19765,0.19906,0.08375,0.11086
0.0066604,0.19647,0.20029,0.083284,0.10987
0.007512,0.1991,0.19599,0.083563,0.10778
0.0078104,0.19897,0.19691,0.082098,0.11036
0.0086012,0.19799,0.19776,0.085916,0.11446
0.0088781,0.20054,0.195,0.086256,0.11076
0.009835,0.19984,0.19517,0.080975,0.10928
0.010339,0.20164,0.20203,0.085178,0.10987
0.010828,0.19845,0.1946,0.081883,0.11038
0.011585,0.19698,0.19952,0.084179,0.10836
0.012481,0.19744,0.19854,0.084299,0.11366
0.012569,0.19834,0.19853,0.083278,0.11238
0.013386,0.19897,0.19519,0.083092,0.11272
0.013961,0.19881,0.1954,0.085115,0.11393
0.014536,0.19911,0.19512,0.082192,0.10952
0.015134,0.19959,0.19655,0.08755,0.10846
0.015592,0.19784,0.201,0.083488,0.11438
0.015978,0.20004,0.19604,0.084477,0.11411
0.016975,0.20015,0.20186,0.082518,0.11145
0.017078,0.19893,0.20188,0.084074,0.10958
0.017793,0.20077,0.20091,0.082945,0.11102
0.018412,0.19688,0.19868,0.084114,0.11086
0.018666,0.19826,0.19887,0.081262,0.11149
0.019252,0.19988,0.19992,0.086188,0.10915
0.019521,0.19564,0.19711,0.087506,0.11555
0.02013,0.1974,0.19548,0.083197,0.10997
0.021085,0.19782,0.19715,0.082949,0.10949
0.021446,0.19779,0.1941,0.082469,0.11267
0.02172,0.19938,0.20002,0.084243,0.11252
0.021783,0.20303,0.19943,0.081457,0.10691
0.022464,0.19629,0.19665,0.084435,0.11097
0.022519,0.19646,0.1974,0.084176,0.11589
0.022891,0.19818,0.19706,0.07916,0.10708
0.023622,0.19843,0.19782,0.085058,0.11445
0.024394,0.20056,0.19935,0.085594,0.11195
0.024831,0.19772,0.19775,0.079864,0.11446
0.025559,0.19572,0.20067,0.084752,0.10952
0.02559,0.19291,0.19605,0.085384,0.11292
0.026283,0.19803,0.19961,0.083397,0.11048
0.027004,0.19825,0.2038,0.087078,0.10929
0.027871,0.19971,0.19619,0.083867,0.11139
0.028489,0.19652,0.19838,0.082944,0.11239
0.029272,0.20084,0.19633,0.082605,0.11007
0.029985,0.20242,0.19229,0.084321,0.10341
0.030957,0.19509,0.19999,0.08762,0.11093
0.031578,0.19716,0.1982,0.082803,0.10785
0.031762,0.19704,0.19668,0.085041,0.11206
0.032606,0.19784,0.19406,0.084708,0.11753
0.033588,0.20007,0.19626,0.081695,0.10952
0.03451,0.20298,0.19279,0.083113,0.10912
0.035303,0.19636,0.19424,0.086409,0.11019
0.035733,0.20006,0.19355,0.090848,0.11725
0.035979,0.19675,0.19953,0.083066,0.11422
0.0362,0.19803,0.19489,0.08194,0.1084
0.036771,0.20028,0.19624,0.085988,0.11125
0.03746,0.19747,0.19947,0.083315,0.11162
0.037805,0.20038,0.20023,0.084056,0.11048
0.03862,0.19781,0.20533,0.079101,0.11279
0.038761,0.19521,0.19724,0.085227,0.10741
0.039401,0.20298,0.19442,0.081555,0.10764
0.039843,0.19471,0.19478,0.085288,0.1138
0.04072,0.20165,0.19838,0.081307,0.11318
0.040995,0.20006,0.19586,0.085409,0.11059
0.041071,0.19539,0.1974,0.084336,0.11304
0.04154,0.19783,0.19729,0.084925,0.11607
0.041778,0.19724,0.19959,0.082893,0.11566
0.04181,0.20031,0.19357,0.085045,0.10425
0.042448,0.19621,0.19754,0.085386,0.10714
0.042638,0.19945,0.20135,0.082524,0.11251
0.043457,0.20063,0.19918,0.081767,0.10531
0.043825,0.2001,0.19717,0.082107,0.11319
0.04412,0.19992,0.20021,0.084438,0.11017
0.044452,0.19429,0.19715,0.082918,0.11405
0.045303,0.1989,0.19578,0.081031,0.11498
0.045624,0.19604,0.19696,0.086575,0.10533
0.045998,0.19898,0.19798,0.080112,0.11082
0.04677,0.19695,0.19847,0.078826,0.1106
0.047217,0.19824,0.20147,0.085723,0.10945
0.047979,0.20015,0.19689,0.086836,0.11006
0.048913,0.19791,0.19998,0.0836,0.10988
0.049875,0.19744,0.19469,0.085479,0.11167
0.050077,0.19836,0.19571,0.084009,0.10931
0.050777,0.19821,0.19968,0.086428,0.10702
0.051293,0.19597,0.19971,0.081284,0.11213
0.051335,0.19942,0.20046,0.082039,0.1152
0.051946,0.19969,0.19767,0.083336,0.11153
0.052296,0.19619,0.19739,0.086861,0.10831
0.053043,0.19647,0.19692,0.086635,0.11192
0.054019,0.19949,0.19758,0.084677,0.10925
0.054833,0.19809,0.20109,0.085732,0.10863
0.055659,0.1958,0.20146,0.083639,0.11043
0.055719,0.19729,0.1933,0.078552,0.10862
0.055766,0.19819,0.1975,0.081881,0.11102
0.055818,0.19916,0.19493,0.086763,0.11473
0.05635,0.19498,0.19884,0.082401,0.11059
0.056673,0.19409,0.19436,0.084828,0.11127
0.057111,0.20019,0.19449,0.086063,0.11052
0.057889,0.20047,0.19615,0.084515,0.11404
0.058143,0.19445,0.19819,0.082151,0.11016
0.06134,0.19418,0.20006,0.087414,0.11016
0.06586,0.19441,0.19538,0.086042,0.10988
0.072294,0.19836,0.19449,0.08369,0.11049
0.074817,0.20067,0.19636,0.086045,0.11396
0.084301,0.19746,0.19723,0.081833,0.11134
0.084694,0.19982,0.19488,0.083667,0.112
0.094251,0.19535,0.20078,0.08106,0.10958
0.10411,0.19545,0.20125,0.087218,0.11021
0.10932,0.19486,0.19506,0.080909,0.11268
0.11086,0.1945,0.19476,0.084015,0.11428
0.11745,0.1945,0.19611,0.088636,0.10887
0.11816,0.19905,0.20046,0.084792,0.10958
0.12285,0.20046,0.19827,0.082607,0.11538
0.1321,0.19663,0.19694,0.082062,0.11164
0.14075,0.20184,0.19658,0.081942,0.1112
0.14104,0.19797,0.1963,0.082029,0.11338
0.14518,0.19656,0.19567,0.084513,0.11265
0.14955,0.19884,0.2033,0.085265,0.11315
0.15298,0.19947,0.19439,0.085895,0.11455
0.16033,0.19734,0.19636,0.082436,0.10758
0.16838,0.20158,0.19742,0.081553,0.10658
0.17597,0.19748,0.19989,0.080431,0.11352
0.18212,0.19567,0.19798,0.081655,0.11201
0.18463,0.19677,0.2006,0.08304,0.1101
0.18795,0.20052,0.19549,0.081128,0.11227
0.19537,0.1949,0.19614,0.088043,0.1133
0.20043,0.20093,0.19884,0.082398,0.11166
0.2082,0.19871,0.20131,0.08191,0.10889
0.21628,0.20132,0.19702,0.082755,0.10914
0.21955,0.20102,0.19801,0.08383,0.11058
0.22905,0.19823,0.19904,0.083284,0.11181
0.23158,0.19395,0.19531,0.087153,0.11602
0.23546,0.19477,0.19797,0.085758,0.11631
0.23565,0.19702,0.19964,0.083761,0.11565
0.24553,0.19864,0.19413,0.082947,0.11306
0.24859,0.20014,0.19851,0.080265,0.11705
0.24877,0.19878,0.19607,0.085021,0.11036
0.25717,0.19943,0.19882,0.08256,0.11175
0.26021,0.19683,0.20155,0.084288,0.10952
0.26231,0.1972,0.20057,0.086281,0.11456
0.26312,0.19762,0.20123,0.087207,0.10831
0.26723,0.19624,0.19935,0.084012,0.11149
0.26736,0.20133,0.2016,0.086121,0.11178
0.27017,0.19397,0.20005,0.081775,0.10738
0.27342,0.19978,0.19773,0.080016,0.11016
0.27684,0.19908,0.1961,0.087324,0.10839
0.27825,0.19523,0.19791,0.083421,0.1082
0.28585,0.19864,0.19832,0.080576,0.11173
0.2944,0.19098,0.19865,0.085494,0.11175
0.30094,0.1916,0.19698,0.083795,0.11009
0.30791,0.19662,0.19675,0.082852,0.1116
0.31253,0.19909,0.19413,0.098542,0.11725
0.3172,0.19509,0.19737,0.081067,0.11217
0.32641,0.20104,0.19543,0.082251,0.10742
0.32893,0.19992,0.19575,0.080645,0.11193
0.33287,0.20089,0.197,0.080849,0.10943
0.33323,0.20104,0.19556,0.056965,0.10835
0.34094,0.20024,0.19919,0.084734,0.10877
0.35004,0.19841,0.19835,0.090426,0.11904
0.35212,0.19782,0.19825,0.080493,0.11041
0.35383,0.19626,0.19777,0.083535,0.10974
0.36179,0.19941,0.19627,0.085273,0.1116
0.36454,0.19685,0.19482,0.07905,0.10905
0.36648,0.19717,0.2015,0.083542,0.11073
0.37288,0.19805,0.19363,0.084312,0.10925
0.37837,0.20126,0.19487,0.08472,0.11025
0.37917,0.19243,0.19506,0.085649,0.11063
0.38264,0.19928,0.20191,0.084808,0.1103
0.39116,0.19844,0.19999,0.081663,0.11083
0.39642,0.20213,0.19946,0.080956,0.11369
0.3991,0.19567,0.1974,0.083983,0.111
0.40032,0.19878,0.19539,0.078538,0.1077
0.40683,0.19758,0.19652,0.084067,0.11506
0.40752,0.1931,0.19799,0.080636,0.11175
0.41597,0.19676,0.19716,0.08372,0.11216
0.41786,0.19784,0.19922,0.084744,0.11478
0.42392,0.20116,0.19664,0.083065,0.10324
0.42526,0.19837,0.19649,0.084538,0.11269
0.43227,0.19768,0.1989,0.084551,0.11135
0.43658,0.19441,0.19686,0.083146,0.11132
0.4383,0.19774,0.19583,0.083636,0.11323
0.44008,0.1954,0.19922,0.087482,0.1107
0.44851,0.19452,0.19092,0.083425,0.11356
0.45205,0.19372,0.19881,0.083911,0.11056
0.46126,0.19796,0.19836,0.084321,0.1111
0.47109,0.19784,0.20021,0.079417,0.10804
0.48052,0.19896,0.19894,0.083628,0.10608
0.48242,0.19794,0.19931,0.08526,0.11601
0.48507,0.19671,0.19746,0.082454,0.11081
0.49393,0.19638,0.19661,0.082213,0.10807
0.49997,0.19552,0.19869,0.021236,0.060816
0.50046,0.19565,0.1999,0.054534,0.10963
0.5069,0.19806,0.20091,0.086089,0.1142
0.51145,0.20174,0.20045,0.082774,0.10911
0.51569,0.19842,0.19743,0.081969,0.10804
0.51938,0.19436,0.19673,0.081508,0.11403
0.52646,0.19629,0.19915,0.083684,0.11444
0.52913,0.19905,0.19763,0.083301,0.11067
0.53875,0.19494,0.19817,0.086265,0.11724
